date,product_id,opening_stock,quantity_purchased,quantity_sold,closing_stock,stockout_flag
2026-07-05,P150,44,0,0,44,0
2026-07-05,P151,131,0,0,131,0
2026-07-05,P152,12,0,0,12,0
2026-07-05,P153,70,0,0,70,0
2026-07-05,P154,21,0,0,21,0
2026-07-05,P155,80,0,0,80,0
2026-07-05,P156,62,0,1,61,0
2026-07-05,P157,166,0,0,166,0
2026-07-05,P158,3,0,0,3,0
2026-07-05,P159,85,0,0,85,0
2026-07-05,P160,24,0,1,23,0
2026-07-05,P161,27,0,0,27,0
2026-07-05,P162,34,0,0,34,0
2026-07-05,P163,47,0,0,47,0
2026-07-05,P164,67,0,0,67,0
2026-07-05,P165,56,0,0,56,0
2026-07-05,P166,11,0,0,11,0
2026-07-05,P167,40,0,1,39,0
2026-07-05,P168,37,0,0,37,0
2026-07-05,P169,25,0,0,25,0
2026-07-05,P170,65,0,0,65,0
2026-07-05,P171,25,0,1,24,0
2026-07-05,P172,16,0,0,16,0
2026-07-05,P173,112,0,0,112,0
2026-07-05,P174,8,0,0,8,0
2026-07-05,P175,70,0,0,70,0
2026-07-05,P176,24,0,0,24,0
2026-07-05,P177,34,0,0,34,0
2026-07-05,P178,31,0,0,31,0
2026-07-05,P179,87,0,0,87,0
2026-07-05,P180,36,0,0,36,0
2026-07-05,P181,25,0,0,25,0
2026-07-05,P182,42,0,1,41,0
2026-07-05,P183,51,0,0,51,0
2026-07-05,P184,19,0,0,19,0
2026-07-05,P185,6,0,0,6,0
2026-07-05,P186,6,0,0,6,0
2026-07-05,P187,128,0,0,128,0
2026-07-05,P188,34,0,0,34,0
2026-07-05,P189,31,0,1,30,0
2026-07-06,P001,60,0,0,60,0
2026-07-06,P002,65,0,0,65,0
2026-07-06,P003,96,0,0,96,0
2026-07-06,P004,98,0,2,96,0
2026-07-06,P005,38,0,0,38,0
2026-07-06,P006,137,0,0,137,0
2026-07-06,P007,82,0,0,82,0
2026-07-06,P008,79,0,3,76,0
2026-07-06,P009,25,0,1,24,0
2026-07-06,P010,19,0,1,18,0
2026-07-06,P011,141,0,2,139,0
2026-07-06,P012,20,0,0,20,0
2026-07-06,P013,47,0,0,47,0
2026-07-06,P014,50,0,0,50,0
2026-07-06,P015,47,0,0,47,0
2026-07-06,P016,44,0,1,43,0
2026-07-06,P017,26,0,0,26,0
2026-07-06,P018,70,0,1,69,0
2026-07-06,P019,46,0,0,46,0
2026-07-06,P020,35,0,0,35,0
2026-07-06,P021,8,0,0,8,0
2026-07-06,P022,20,0,0,20,0
2026-07-06,P023,28,0,0,28,0
2026-07-06,P024,126,0,0,126,0
2026-07-06,P025,27,0,0,27,0
2026-07-06,P026,178,0,0,178,0
2026-07-06,P027,15,0,0,15,0
2026-07-06,P028,8,0,0,8,0
2026-07-06,P029,53,0,0,53,0
2026-07-06,P030,62,0,0,62,0
2026-07-06,P031,32,0,1,31,0
2026-07-06,P032,13,0,0,13,0
2026-07-06,P033,14,0,0,14,0
2026-07-06,P034,19,0,0,19,0
2026-07-06,P035,110,0,0,110,0
2026-07-06,P036,30,0,0,30,0
2026-07-06,P037,68,0,0,68,0
2026-07-06,P038,161,0,0,161,0
2026-07-06,P039,49,0,0,49,0
2026-07-06,P040,5,0,0,5,0
2026-07-06,P041,12,0,0,12,0
2026-07-06,P042,27,0,0,27,0
2026-07-06,P043,44,0,0,44,0
2026-07-06,P044,71,0,0,71,0
2026-07-06,P045,12,0,1,11,0
2026-07-06,P046,10,0,0,10,0
2026-07-06,P047,35,0,0,35,0
2026-07-06,P048,25,0,0,25,0
2026-07-06,P049,20,0,0,20,0
2026-07-06,P050,12,0,0,12,0
2026-07-06,P051,64,0,1,63,0
2026-07-06,P052,26,0,0,26,0
2026-07-06,P053,133,0,0,133,0
2026-07-06,P054,11,0,0,11,0
2026-07-06,P055,7,0,0,7,0
2026-07-06,P056,50,0,3,47,0
2026-07-06,P057,128,0,0,128,0
2026-07-06,P058,34,0,0,34,0
2026-07-06,P059,63,0,0,63,0
2026-07-06,P060,53,0,0,53,0
2026-07-06,P061,144,0,0,144,0
2026-07-06,P062,142,0,3,139,0
2026-07-06,P063,65,0,0,65,0
2026-07-06,P064,98,0,0,98,0
2026-07-06,P065,21,0,0,21,0
2026-07-06,P066,37,0,0,37,0
2026-07-06,P067,53,0,0,53,0
2026-07-06,P068,49,0,1,48,0
2026-07-06,P069,153,0,0,153,0
2026-07-06,P070,56,0,0,56,0
2026-07-06,P071,19,0,1,18,0
2026-07-06,P072,48,0,0,48,0
2026-07-06,P073,75,0,2,73,0
2026-07-06,P074,7,0,0,7,0
2026-07-06,P075,36,0,1,35,0
2026-07-06,P076,102,0,0,102,0
2026-07-06,P077,5,0,0,5,0
2026-07-06,P078,19,0,0,19,0
2026-07-06,P079,8,0,0,8,0
2026-07-06,P080,173,0,0,173,0
2026-07-06,P081,19,0,0,19,0
2026-07-06,P082,23,0,0,23,0
2026-07-06,P083,61,0,0,61,0
2026-07-06,P084,58,0,0,58,0
2026-07-06,P085,165,0,0,165,0
2026-07-06,P086,102,0,3,99,0
2026-07-06,P087,22,0,0,22,0
2026-07-06,P088,43,0,0,43,0
2026-07-06,P089,40,0,0,40,0
2026-07-06,P090,15,0,0,15,0
2026-07-06,P091,17,0,0,17,0
2026-07-06,P092,4,0,1,3,0
2026-07-06,P093,119,0,0,119,0
2026-07-06,P094,45,0,0,45,0
2026-07-06,P095,12,0,1,11,0
2026-07-06,P096,160,0,1,159,0
2026-07-06,P097,141,0,2,139,0
2026-07-06,P098,8,0,0,8,0
2026-07-06,P099,37,0,0,37,0
2026-07-06,P100,67,0,0,67,0
2026-07-06,P101,41,0,0,41,0
2026-07-06,P102,13,0,0,13,0
2026-07-06,P103,25,0,0,25,0
2026-07-06,P104,125,0,0,125,0
2026-07-06,P105,8,0,0,8,0
2026-07-06,P106,42,0,0,42,0
2026-07-06,P107,78,0,2,76,0
2026-07-06,P108,68,0,0,68,0
2026-07-06,P109,105,0,0,105,0
2026-07-06,P110,41,0,1,40,0
2026-07-06,P111,39,0,0,39,0
2026-07-06,P112,8,0,0,8,0
2026-07-06,P113,21,0,0,21,0
2026-07-06,P114,18,0,0,18,0
2026-07-06,P115,33,0,0,33,0
2026-07-06,P116,5,0,0,5,0
2026-07-06,P117,9,0,0,9,0
2026-07-06,P118,55,0,0,55,0
2026-07-06,P119,18,0,1,17,0
2026-07-06,P120,83,0,0,83,0
2026-07-06,P121,141,0,0,141,0
2026-07-06,P122,87,0,0,87,0
2026-07-06,P123,59,0,1,58,0
2026-07-06,P124,96,0,0,96,0
2026-07-06,P125,17,0,0,17,0
2026-07-06,P126,18,0,0,18,0
2026-07-06,P127,192,0,0,192,0
2026-07-06,P128,64,0,0,64,0
2026-07-06,P129,43,0,0,43,0
2026-07-06,P130,67,0,0,67,0
2026-07-06,P131,72,0,2,70,0
2026-07-06,P132,42,0,1,41,0
2026-07-06,P133,39,0,0,39,0
2026-07-06,P134,115,0,1,114,0
2026-07-06,P135,15,42,1,56,0
2026-07-06,P136,25,0,0,25,0
2026-07-06,P137,24,0,0,24,0
2026-07-06,P138,83,0,0,83,0
2026-07-06,P139,35,0,0,35,0
2026-07-06,P140,42,0,0,42,0
2026-07-06,P141,16,0,0,16,0
2026-07-06,P142,14,0,0,14,0
2026-07-06,P143,21,0,0,21,0
2026-07-06,P144,62,0,0,62,0
2026-07-06,P145,101,0,3,98,0
2026-07-06,P146,50,0,0,50,0
2026-07-06,P147,29,0,1,28,0
2026-07-06,P148,16,0,0,16,0
2026-07-06,P149,91,0,0,91,0
2026-07-06,P150,44,0,0,44,0
2026-07-06,P151,131,0,3,128,0
2026-07-06,P152,12,0,0,12,0
2026-07-06,P153,70,0,0,70,0
2026-07-06,P154,21,0,0,21,0
2026-07-06,P155,80,0,0,80,0
2026-07-06,P156,61,0,1,60,0
2026-07-06,P157,166,0,0,166,0
2026-07-06,P158,3,0,0,3,0
2026-07-06,P159,85,0,0,85,0
2026-07-06,P160,23,0,0,23,0
2026-07-06,P161,27,0,0,27,0
2026-07-06,P162,34,0,0,34,0
2026-07-06,P163,47,0,0,47,0
2026-07-06,P164,67,0,0,67,0
2026-07-06,P165,56,0,0,56,0
2026-07-06,P166,11,0,0,11,0
2026-07-06,P167,39,0,1,38,0
2026-07-06,P168,37,0,1,36,0
2026-07-06,P169,25,0,0,25,0
2026-07-06,P170,65,0,0,65,0
2026-07-06,P171,24,0,0,24,0
2026-07-06,P172,16,0,0,16,0
2026-07-06,P173,112,0,1,111,0
2026-07-06,P174,8,0,0,8,0
2026-07-06,P175,70,0,0,70,0
2026-07-06,P176,24,0,0,24,0
2026-07-06,P177,34,0,1,33,0
2026-07-06,P178,31,0,0,31,0
2026-07-06,P179,87,0,0,87,0
2026-07-06,P180,36,0,0,36,0
2026-07-06,P181,25,0,0,25,0
2026-07-06,P182,41,0,0,41,0
2026-07-06,P183,51,0,0,51,0
2026-07-06,P184,19,0,1,18,0
2026-07-06,P185,6,0,0,6,0
2026-07-06,P186,6,0,0,6,0
2026-07-06,P187,128,0,2,126,0
2026-07-06,P188,34,0,0,34,0
2026-07-06,P189,30,0,0,30,0
2026-07-07,P001,60,0,1,59,0
2026-07-07,P002,65,0,0,65,0
2026-07-07,P003,96,0,0,96,0
2026-07-07,P004,96,0,0,96,0
2026-07-07,P005,38,0,0,38,0
2026-07-07,P006,137,0,0,137,0
2026-07-07,P007,82,0,3,79,0
2026-07-07,P008,76,0,1,75,0
2026-07-07,P009,24,0,1,23,0
2026-07-07,P010,18,0,0,18,0
2026-07-07,P011,139,0,0,139,0
2026-07-07,P012,20,0,0,20,0
2026-07-07,P013,47,0,0,47,0
2026-07-07,P014,50,0,0,50,0
2026-07-07,P015,47,0,0,47,0
2026-07-07,P016,43,0,0,43,0
2026-07-07,P017,26,0,1,25,0
2026-07-07,P018,69,0,0,69,0
2026-07-07,P019,46,0,1,45,0
2026-07-07,P020,35,0,0,35,0
2026-07-07,P021,8,0,0,8,0
2026-07-07,P022,20,0,0,20,0
2026-07-07,P023,28,0,0,28,0
2026-07-07,P024,126,0,0,126,0
2026-07-07,P025,27,0,1,26,0
2026-07-07,P026,178,0,3,175,0
2026-07-07,P027,15,0,0,15,0
2026-07-07,P028,8,0,0,8,0
2026-07-07,P029,53,0,0,53,0
2026-07-07,P030,62,0,0,62,0
2026-07-07,P031,31,0,0,31,0
2026-07-07,P032,13,0,0,13,0
2026-07-07,P033,14,0,0,14,0
2026-07-07,P034,19,0,0,19,0
2026-07-07,P035,110,0,0,110,0
2026-07-07,P036,30,0,0,30,0
2026-07-07,P037,68,0,0,68,0
2026-07-07,P038,161,0,0,161,0
2026-07-07,P039,49,94,2,141,0
2026-07-07,P040,5,0,0,5,0
2026-07-07,P041,12,0,0,12,0
2026-07-07,P042,27,0,0,27,0
2026-07-07,P043,44,0,0,44,0
2026-07-07,P044,71,0,3,68,0
2026-07-07,P045,11,0,0,11,0
2026-07-07,P046,10,0,0,10,0
2026-07-07,P047,35,0,0,35,0
2026-07-07,P048,25,0,0,25,0
2026-07-07,P049,20,0,0,20,0
2026-07-07,P050,12,0,0,12,0
2026-07-07,P051,63,0,0,63,0
2026-07-07,P052,26,0,0,26,0
2026-07-07,P053,133,0,0,133,0
2026-07-07,P054,11,0,0,11,0
2026-07-07,P055,7,0,0,7,0
2026-07-07,P056,47,0,1,46,0
2026-07-07,P057,128,0,3,125,0
2026-07-07,P058,34,0,0,34,0
2026-07-07,P059,63,0,0,63,0
2026-07-07,P060,53,0,2,51,0
2026-07-07,P061,144,0,0,144,0
2026-07-07,P062,139,0,0,139,0
2026-07-07,P063,65,0,0,65,0
2026-07-07,P064,98,0,0,98,0
2026-07-07,P065,21,60,1,80,0
2026-07-07,P066,37,0,1,36,0
2026-07-07,P067,53,0,0,53,0
2026-07-07,P068,48,0,0,48,0
2026-07-07,P069,153,0,0,153,0
2026-07-07,P070,56,0,0,56,0
2026-07-07,P071,18,0,1,17,0
2026-07-07,P072,48,0,0,48,0
2026-07-07,P073,73,0,1,72,0
2026-07-07,P074,7,0,0,7,0
2026-07-07,P075,35,0,0,35,0
2026-07-07,P076,102,0,0,102,0
2026-07-07,P077,5,0,0,5,0
2026-07-07,P078,19,0,0,19,0
2026-07-07,P079,8,0,0,8,0
2026-07-07,P080,173,0,0,173,0
2026-07-07,P081,19,0,0,19,0
2026-07-07,P082,23,0,1,22,0
2026-07-07,P083,61,0,0,61,0
2026-07-07,P084,58,0,1,57,0
2026-07-07,P085,165,0,1,164,0
2026-07-07,P086,99,0,1,98,0
2026-07-07,P087,22,0,0,22,0
2026-07-07,P088,43,0,0,43,0
2026-07-07,P089,40,0,0,40,0
2026-07-07,P090,15,0,0,15,0
2026-07-07,P091,17,0,0,17,0
2026-07-07,P092,3,6,1,8,0
2026-07-07,P093,119,0,0,119,0
2026-07-07,P094,45,0,0,45,0
2026-07-07,P095,11,0,0,11,0
2026-07-07,P096,159,0,0,159,0
2026-07-07,P097,139,0,0,139,0
2026-07-07,P098,8,0,0,8,0
2026-07-07,P099,37,0,0,37,0
2026-07-07,P100,67,0,1,66,0
2026-07-07,P101,41,0,0,41,0
2026-07-07,P102,13,0,0,13,0
2026-07-07,P103,25,0,0,25,0
2026-07-07,P104,125,0,0,125,0
2026-07-07,P105,8,0,0,8,0
2026-07-07,P106,42,0,1,41,0
2026-07-07,P107,76,0,2,74,0
2026-07-07,P108,68,0,1,67,0
2026-07-07,P109,105,0,0,105,0
2026-07-07,P110,40,0,0,40,0
2026-07-07,P111,39,0,0,39,0
2026-07-07,P112,8,0,0,8,0
2026-07-07,P113,21,0,0,21,0
2026-07-07,P114,18,0,0,18,0
2026-07-07,P115,33,0,0,33,0
2026-07-07,P116,5,0,0,5,0
2026-07-07,P117,9,0,0,9,0
2026-07-07,P118,55,0,0,55,0
2026-07-07,P119,17,48,1,64,0
2026-07-07,P120,83,0,0,83,0
2026-07-07,P121,141,0,0,141,0
2026-07-07,P122,87,0,0,87,0
2026-07-07,P123,58,0,0,58,0
2026-07-07,P124,96,0,0,96,0
2026-07-07,P125,17,0,0,17,0
2026-07-07,P126,18,0,0,18,0
2026-07-07,P127,192,0,0,192,0
2026-07-07,P128,64,0,0,64,0
2026-07-07,P129,43,0,0,43,0
2026-07-07,P130,67,0,2,65,0
2026-07-07,P131,70,0,0,70,0
2026-07-07,P132,41,0,0,41,0
2026-07-07,P133,39,0,0,39,0
2026-07-07,P134,114,0,0,114,0
2026-07-07,P135,56,0,0,56,0
2026-07-07,P136,25,0,0,25,0
2026-07-07,P137,24,0,0,24,0
2026-07-07,P138,83,0,1,82,0
2026-07-07,P139,35,0,0,35,0
2026-07-07,P140,42,0,0,42,0
2026-07-07,P141,16,0,0,16,0
2026-07-07,P142,14,0,0,14,0
2026-07-07,P143,21,0,0,21,0
2026-07-07,P144,62,0,1,61,0
2026-07-07,P145,98,0,0,98,0
2026-07-07,P146,50,0,0,50,0
2026-07-07,P147,28,0,1,27,0
2026-07-07,P148,16,0,0,16,0
2026-07-07,P149,91,0,2,89,0
2026-07-07,P150,44,0,0,44,0
2026-07-07,P151,128,0,3,125,0
2026-07-07,P152,12,0,0,12,0
2026-07-07,P153,70,0,0,70,0
2026-07-07,P154,21,0,0,21,0
2026-07-07,P155,80,0,0,80,0
2026-07-07,P156,60,0,0,60,0
2026-07-07,P157,166,0,0,166,0
2026-07-07,P158,3,0,0,3,0
2026-07-07,P159,85,0,3,82,0
2026-07-07,P160,23,0,0,23,0
2026-07-07,P161,27,0,0,27,0
2026-07-07,P162,34,0,0,34,0
2026-07-07,P163,47,0,0,47,0
2026-07-07,P164,67,0,2,65,0
2026-07-07,P165,56,0,1,55,0
2026-07-07,P166,11,0,0,11,0
2026-07-07,P167,38,0,0,38,0
2026-07-07,P168,36,0,0,36,0
2026-07-07,P169,25,0,0,25,0
2026-07-07,P170,65,0,0,65,0
2026-07-07,P171,24,0,0,24,0
2026-07-07,P172,16,0,0,16,0
2026-07-07,P173,111,0,0,111,0
2026-07-07,P174,8,0,0,8,0
2026-07-07,P175,70,0,0,70,0
2026-07-07,P176,24,0,0,24,0
2026-07-07,P177,33,0,0,33,0
2026-07-07,P178,31,0,0,31,0
2026-07-07,P179,87,0,0,87,0
2026-07-07,P180,36,0,0,36,0
2026-07-07,P181,25,0,0,25,0
2026-07-07,P182,41,0,0,41,0
2026-07-07,P183,51,0,0,51,0
2026-07-07,P184,18,0,0,18,0
2026-07-07,P185,6,0,0,6,0
2026-07-07,P186,6,0,0,6,0
2026-07-07,P187,126,0,0,126,0
2026-07-07,P188,34,0,0,34,0
2026-07-07,P189,30,0,0,30,0
2026-07-08,P001,59,0,1,58,0
2026-07-08,P002,65,0,0,65,0
2026-07-08,P003,96,0,0,96,0
2026-07-08,P004,96,0,0,96,0
2026-07-08,P005,38,0,0,38,0
2026-07-08,P006,137,0,0,137,0
2026-07-08,P007,79,0,0,79,0
2026-07-08,P008,75,0,0,75,0
2026-07-08,P009,23,0,0,23,0
2026-07-08,P010,18,0,1,17,0
2026-07-08,P011,139,0,1,138,0
2026-07-08,P012,20,0,0,20,0
2026-07-08,P013,47,0,0,47,0
2026-07-08,P014,50,0,1,49,0
2026-07-08,P015,47,0,0,47,0
2026-07-08,P016,43,0,0,43,0
2026-07-08,P017,25,0,0,25,0
2026-07-08,P018,69,0,0,69,0
2026-07-08,P019,45,0,0,45,0
2026-07-08,P020,35,0,0,35,0
2026-07-08,P021,8,0,0,8,0
2026-07-08,P022,20,0,0,20,0
2026-07-08,P023,28,0,0,28,0
2026-07-08,P024,126,0,0,126,0
2026-07-08,P025,26,0,0,26,0
2026-07-08,P026,175,0,0,175,0
2026-07-08,P027,15,0,0,15,0
2026-07-08,P028,8,0,0,8,0
2026-07-08,P029,53,0,0,53,0
2026-07-08,P030,62,0,0,62,0
2026-07-08,P031,31,0,0,31,0
2026-07-08,P032,13,0,0,13,0
2026-07-08,P033,14,0,0,14,0
2026-07-08,P034,19,0,0,19,0
2026-07-08,P035,110,0,0,110,0
2026-07-08,P036,30,0,1,29,0
2026-07-08,P037,68,0,0,68,0
2026-07-08,P038,161,0,0,161,0
2026-07-08,P039,141,0,2,139,0
2026-07-08,P040,5,0,0,5,0
2026-07-08,P041,12,0,0,12,0
2026-07-08,P042,27,0,0,27,0
2026-07-08,P043,44,0,0,44,0
2026-07-08,P044,68,0,2,66,0
2026-07-08,P045,11,0,0,11,0
2026-07-08,P046,10,0,0,10,0
2026-07-08,P047,35,0,0,35,0
2026-07-08,P048,25,0,0,25,0
2026-07-08,P049,20,0,0,20,0
2026-07-08,P050,12,0,1,11,0
2026-07-08,P051,63,0,0,63,0
2026-07-08,P052,26,0,0,26,0
2026-07-08,P053,133,0,0,133,0
2026-07-08,P054,11,0,0,11,0
2026-07-08,P055,7,0,0,7,0
2026-07-08,P056,46,0,2,44,0
2026-07-08,P057,125,0,0,125,0
2026-07-08,P058,34,0,0,34,0
2026-07-08,P059,63,0,0,63,0
2026-07-08,P060,51,0,0,51,0
2026-07-08,P061,144,0,0,144,0
2026-07-08,P062,139,0,2,137,0
2026-07-08,P063,65,0,1,64,0
2026-07-08,P064,98,0,0,98,0
2026-07-08,P065,80,0,0,80,0
2026-07-08,P066,36,0,0,36,0
2026-07-08,P067,53,0,1,52,0
2026-07-08,P068,48,0,1,47,0
2026-07-08,P069,153,0,0,153,0
2026-07-08,P070,56,0,0,56,0
2026-07-08,P071,17,0,0,17,0
2026-07-08,P072,48,0,0,48,0
2026-07-08,P073,72,0,0,72,0
2026-07-08,P074,7,18,1,24,0
2026-07-08,P075,35,0,0,35,0
2026-07-08,P076,102,0,0,102,0
2026-07-08,P077,5,0,0,5,0
2026-07-08,P078,19,0,1,18,0
2026-07-08,P079,8,0,0,8,0
2026-07-08,P080,173,0,0,173,0
2026-07-08,P081,19,0,0,19,0
2026-07-08,P082,22,0,0,22,0
2026-07-08,P083,61,0,0,61,0
2026-07-08,P084,57,0,0,57,0
2026-07-08,P085,164,0,3,161,0
2026-07-08,P086,98,0,3,95,0
2026-07-08,P087,22,0,1,21,0
2026-07-08,P088,43,0,1,42,0
2026-07-08,P089,40,0,0,40,0
2026-07-08,P090,15,0,0,15,0
2026-07-08,P091,17,0,0,17,0
2026-07-08,P092,8,0,0,8,0
2026-07-08,P093,119,0,0,119,0
2026-07-08,P094,45,0,0,45,0
2026-07-08,P095,11,0,0,11,0
2026-07-08,P096,159,0,0,159,0
2026-07-08,P097,139,0,2,137,0
2026-07-08,P098,8,0,0,8,0
2026-07-08,P099,37,70,2,105,0
2026-07-08,P100,66,0,0,66,0
2026-07-08,P101,41,0,0,41,0
2026-07-08,P102,13,0,0,13,0
2026-07-08,P103,25,0,0,25,0
2026-07-08,P104,125,0,0,125,0
2026-07-08,P105,8,0,0,8,0
2026-07-08,P106,41,0,0,41,0
2026-07-08,P107,74,0,1,73,0
2026-07-08,P108,67,0,0,67,0
2026-07-08,P109,105,0,0,105,0
2026-07-08,P110,40,0,0,40,0
2026-07-08,P111,39,0,0,39,0
2026-07-08,P112,8,0,0,8,0
2026-07-08,P113,21,0,1,20,0
2026-07-08,P114,18,0,0,18,0
2026-07-08,P115,33,0,0,33,0
2026-07-08,P116,5,0,0,5,0
2026-07-08,P117,9,0,1,8,0
2026-07-08,P118,55,0,0,55,0
2026-07-08,P119,64,0,0,64,0
2026-07-08,P120,83,0,0,83,0
2026-07-08,P121,141,0,0,141,0
2026-07-08,P122,87,0,0,87,0
2026-07-08,P123,58,0,0,58,0
2026-07-08,P124,96,0,0,96,0
2026-07-08,P125,17,0,0,17,0
2026-07-08,P126,18,0,1,17,0
2026-07-08,P127,192,0,2,190,0
2026-07-08,P128,64,0,0,64,0
2026-07-08,P129,43,0,0,43,0
2026-07-08,P130,65,0,1,64,0
2026-07-08,P131,70,0,3,67,0
2026-07-08,P132,41,0,0,41,0
2026-07-08,P133,39,0,0,39,0
2026-07-08,P134,114,0,0,114,0
2026-07-08,P135,56,0,0,56,0
2026-07-08,P136,25,0,0,25,0
2026-07-08,P137,24,0,0,24,0
2026-07-08,P138,82,0,0,82,0
2026-07-08,P139,35,0,0,35,0
2026-07-08,P140,42,0,1,41,0
2026-07-08,P141,16,0,1,15,0
2026-07-08,P142,14,0,0,14,0
2026-07-08,P143,21,0,0,21,0
2026-07-08,P144,61,0,0,61,0
2026-07-08,P145,98,0,0,98,0
2026-07-08,P146,50,0,1,49,0
2026-07-08,P147,27,0,1,26,0
2026-07-08,P148,16,0,0,16,0
2026-07-08,P149,89,0,1,88,0
2026-07-08,P150,44,0,0,44,0
2026-07-08,P151,125,0,1,124,0
2026-07-08,P152,12,0,0,12,0
2026-07-08,P153,70,0,1,69,0
2026-07-08,P154,21,0,0,21,0
2026-07-08,P155,80,0,0,80,0
2026-07-08,P156,60,0,0,60,0
2026-07-08,P157,166,0,0,166,0
2026-07-08,P158,3,0,0,3,0
2026-07-08,P159,82,0,3,79,0
2026-07-08,P160,23,0,0,23,0
2026-07-08,P161,27,0,0,27,0
2026-07-08,P162,34,0,0,34,0
2026-07-08,P163,47,0,0,47,0
2026-07-08,P164,65,0,3,62,0
2026-07-08,P165,55,0,0,55,0
2026-07-08,P166,11,0,0,11,0
2026-07-08,P167,38,0,0,38,0
2026-07-08,P168,36,0,1,35,0
2026-07-08,P169,25,0,0,25,0
2026-07-08,P170,65,0,0,65,0
2026-07-08,P171,24,0,0,24,0
2026-07-08,P172,16,0,0,16,0
2026-07-08,P173,111,0,1,110,0
2026-07-08,P174,8,0,0,8,0
2026-07-08,P175,70,0,0,70,0
2026-07-08,P176,24,0,0,24,0
2026-07-08,P177,33,0,0,33,0
2026-07-08,P178,31,0,0,31,0
2026-07-08,P179,87,0,0,87,0
2026-07-08,P180,36,0,1,35,0
2026-07-08,P181,25,0,0,25,0
2026-07-08,P182,41,0,0,41,0
2026-07-08,P183,51,0,0,51,0
2026-07-08,P184,18,0,0,18,0
2026-07-08,P185,6,0,0,6,0
2026-07-08,P186,6,0,0,6,0
2026-07-08,P187,126,0,1,125,0
2026-07-08,P188,34,0,0,34,0
2026-07-08,P189,30,0,0,30,0
2026-07-09,P001,58,0,0,58,0
2026-07-09,P002,65,0,0,65,0
2026-07-09,P003,96,0,0,96,0
2026-07-09,P004,96,0,1,95,0
2026-07-09,P005,38,0,0,38,0
2026-07-09,P006,137,0,0,137,0
2026-07-09,P007,79,0,3,76,0
2026-07-09,P008,75,0,2,73,0
2026-07-09,P009,23,0,0,23,0
2026-07-09,P010,17,0,0,17,0
2026-07-09,P011,138,0,0,138,0
2026-07-09,P012,20,0,0,20,0
2026-07-09,P013,47,0,0,47,0
2026-07-09,P014,49,0,1,48,0
2026-07-09,P015,47,0,0,47,0
2026-07-09,P016,43,0,0,43,0
2026-07-09,P017,25,0,0,25,0
2026-07-09,P018,69,0,0,69,0
2026-07-09,P019,45,0,0,45,0
2026-07-09,P020,35,0,0,35,0
2026-07-09,P021,8,0,0,8,0
2026-07-09,P022,20,0,0,20,0
2026-07-09,P023,28,0,0,28,0
2026-07-09,P024,126,0,3,123,0
2026-07-09,P025,26,0,0,26,0
2026-07-09,P026,175,0,2,173,0
2026-07-09,P027,15,0,1,14,0
2026-07-09,P028,8,0,0,8,0
2026-07-09,P029,53,0,0,53,0
2026-07-09,P030,62,0,0,62,0
2026-07-09,P031,31,0,0,31,0
2026-07-09,P032,13,0,0,13,0
2026-07-09,P033,14,0,0,14,0
2026-07-09,P034,19,0,0,19,0
2026-07-09,P035,110,0,0,110,0
2026-07-09,P036,29,0,0,29,0
2026-07-09,P037,68,0,0,68,0
2026-07-09,P038,161,0,0,161,0
2026-07-09,P039,139,0,0,139,0
2026-07-09,P040,5,0,0,5,0
2026-07-09,P041,12,0,0,12,0
2026-07-09,P042,27,0,1,26,0
2026-07-09,P043,44,0,0,44,0
2026-07-09,P044,66,0,0,66,0
2026-07-09,P045,11,0,0,11,0
2026-07-09,P046,10,0,0,10,0
2026-07-09,P047,35,0,0,35,0
2026-07-09,P048,25,0,1,24,0
2026-07-09,P049,20,0,1,19,0
2026-07-09,P050,11,0,1,10,0
2026-07-09,P051,63,0,0,63,0
2026-07-09,P052,26,0,0,26,0
2026-07-09,P053,133,0,0,133,0
2026-07-09,P054,11,0,0,11,0
2026-07-09,P055,7,0,0,7,0
2026-07-09,P056,44,0,1,43,0
2026-07-09,P057,125,0,0,125,0
2026-07-09,P058,34,0,0,34,0
2026-07-09,P059,63,0,0,63,0
2026-07-09,P060,51,0,0,51,0
2026-07-09,P061,144,0,2,142,0
2026-07-09,P062,137,0,0,137,0
2026-07-09,P063,64,0,2,62,0
2026-07-09,P064,98,0,0,98,0
2026-07-09,P065,80,0,0,80,0
2026-07-09,P066,36,0,0,36,0
2026-07-09,P067,52,0,0,52,0
2026-07-09,P068,47,0,3,44,0
2026-07-09,P069,153,0,0,153,0
2026-07-09,P070,56,0,0,56,0
2026-07-09,P071,17,0,0,17,0
2026-07-09,P072,48,0,0,48,0
2026-07-09,P073,72,0,0,72,0
2026-07-09,P074,24,0,0,24,0
2026-07-09,P075,35,0,0,35,0
2026-07-09,P076,102,0,0,102,0
2026-07-09,P077,5,0,1,4,0
2026-07-09,P078,18,0,0,18,0
2026-07-09,P079,8,0,1,7,0
2026-07-09,P080,173,0,0,173,0
2026-07-09,P081,19,0,0,19,0
2026-07-09,P082,22,0,0,22,0
2026-07-09,P083,61,0,0,61,0
2026-07-09,P084,57,0,0,57,0
2026-07-09,P085,161,0,1,160,0
2026-07-09,P086,95,0,0,95,0
2026-07-09,P087,21,0,0,21,0
2026-07-09,P088,42,0,0,42,0
2026-07-09,P089,40,0,1,39,0
2026-07-09,P090,15,0,0,15,0
2026-07-09,P091,17,0,0,17,0
